trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
3250164,09:30:02,09:30:02,6412,11,,0,0,2.9319,0
3250164,09:30:46,09:30:46,6414,12,,0,0,3.2573,0
3250164,09:31:20,09:31:20,3011,13,,0,0,3.5872,0
3250164,09:32:01,09:32:01,6416,14,,0,0,3.7334,0
3250164,09:33:34,09:33:34,14152,15,,0,0,3.9547,1
3250164,09:34:12,09:34:12,6418,16,,0,0,4.2596,0
3250164,09:34:38,09:34:38,6420,17,,0,0,4.4608,0
3250164,09:34:49,09:34:49,9004,18,,0,0,4.61,0
3250164,09:35:01,09:35:01,6423,19,,0,0,4.7763,0
3250164,09:35:13,09:35:13,6425,20,,0,0,,0
3250164,09:35:20,09:35:20,6426,21,,0,0,,0
3250164,09:35:39,09:35:39,6427,22,,0,0,5.0446,0
3250164,09:36:05,09:36:05,6429,23,,0,0,5.3044,0
3250164,09:37:51,09:37:51,5563,24,,0,0,5.5076,1
3250164,09:38:57,09:38:57,6433,25,,0,0,6.1576,0
3250164,09:39:11,09:39:11,10888,26,,0,0,,0
3250164,09:39:38,09:39:38,6438,27,,0,0,,1
3250164,09:41:02,09:41:02,13702,28,,0,0,6.9858,0
3250164,09:41:34,09:41:34,13767,29,,0,0,7.4878,0
3250164,09:43:05,09:43:05,13699,30,,0,0,7.933,1
3250164,09:45:17,09:45:17,5203,31,,0,0,9.6382,0
3250164,09:45:34,09:45:34,4917,32,,0,0,9.8118,0
3250164,09:48:02,09:48:02,4918,33,,0,0,10.0749,0
3250164,09:49:06,09:49:06,4920,34,,0,0,10.6255,1
3250164,09:49:45,09:49:45,4922,35,,0,0,10.9264,0
3250164,09:50:04,09:50:04,5206,36,,0,0,11.2062,0
3250164,09:50:26,09:50:26,5207,37,,0,0,11.3759,0
3250164,09:50:42,09:50:42,4923,38,,0,0,11.473,0
3250164,09:51:18,09:51:18,4924,39,,0,0,11.6688,0
3250164,09:51:37,09:51:37,5208,40,,0,0,11.8336,0
3250164,09:51:55,09:51:55,4926,41,,0,0,12.0904,0
3250164,09:52:28,09:52:28,4927,42,,0,0,12.3597,0
3250164,09:52:59,09:52:59,4929,43,,0,0,12.5954,0
3250164,09:53:25,09:53:25,4930,44,,0,0,12.8555,0
3250164,09:53:54,09:53:54,4932,45,,0,0,13.1013,0
3250164,09:54:30,09:54:30,5209,46,,0,0,13.3829,0
3250164,09:54:40,09:54:40,5351,47,,0,0,13.5458,0
3250164,09:54:49,09:54:49,4936,48,,0,0,13.6565,0
3250164,09:55:03,09:55:03,10520,49,,0,0,13.8996,0
3250164,09:55:29,09:55:29,2734,50,,0,0,14.0084,0
3250164,09:56:05,09:56:05,2735,51,,0,0,14.3967,0
3250164,09:57:45,09:57:45,6929,52,,0,0,15.3539,1
3250164,10:02:45,10:02:45,2737,53,,1,0,18.0634,1
3250165,09:54:05,09:54:05,13522,1,,0,1,0.1556,1
3250165,09:56:05,09:56:05,6395,2,,0,0,0.8575,0
3250165,09:56:28,09:56:28,6396,3,,0,0,1.1219,0
3250165,09:57:23,09:57:23,6397,4,,0,0,1.3478,0
3250165,09:58:27,09:58:27,6400,5,,0,0,1.6431,1
3250165,09:59:07,09:59:07,6402,6,,0,0,1.9195,0
3250165,09:59:43,09:59:43,6409,7,,0,0,,0
3250165,09:59:47,09:59:47,10808,8,,0,0,,1
3250165,10:00:21,10:00:21,6406,9,,0,0,2.5754,0
3250165,10:01:12,10:01:12,6408,10,,0,0,2.8128,0
3250165,10:01:37,10:01:37,6412,11,,0,0,2.9319,0
3250165,10:02:12,10:02:12,6414,12,,0,0,3.2573,0
3250165,10:02:37,10:02:37,3011,13,,0,0,3.5872,0
3250165,10:03:03,10:03:03,6416,14,,0,0,3.7334,0
3250165,10:03:44,10:03:44,14152,15,,0,0,3.9547,1
3250165,10:04:56,10:04:56,6418,16,,0,0,4.2596,0
3250165,10:05:31,10:05:31,6420,17,,0,0,4.4608,0
3250165,10:05:45,10:05:45,9004,18,,0,0,4.61,0
3250165,10:06:55,10:06:55,6423,19,,0,0,4.7763,0
3250165,10:07:06,10:07:06,6425,20,,0,0,,0
3250165,10:07:12,10:07:12,6426,21,,0,0,,0
3250165,10:07:46,10:07:46,6427,22,,0,0,5.0446,0
3250165,10:08:23,10:08:23,6429,23,,0,0,5.3044,0
3250165,10:09:46,10:09:46,5563,24,,0,0,5.5076,1
3250165,10:10:55,10:10:55,6433,25,,0,0,6.1576,0
3250165,10:11:13,10:11:13,10888,26,,0,0,,0
3250165,10:11:59,10:11:59,6438,27,,0,0,,1
3250165,10:12:57,10:12:57,13702,28,,0,0,6.9858,0
3250165,10:13:51,10:13:51,13767,29,,0,0,7.4878,0
3250165,10:15:06,10:15:06,13699,30,,0,0,7.933,1
3250165,10:17:29,10:17:29,5203,31,,0,0,9.6382,0
3250165,10:17:45,10:17:45,4917,32,,0,0,9.8118,0
3250165,10:19:11,10:19:11,4918,33,,0,0,10.0749,0
3250165,10:20:56,10:20:56,4920,34,,0,0,10.6255,1
3250165,10:21:14,10:21:14,4922,35,,0,0,10.9264,0
3250165,10:21:32,10:21:32,5206,36,,0,0,11.2062,0
3250165,10:21:51,10:21:51,5207,37,,0,0,11.3759,0
3250165,10:22:11,10:22:11,4923,38,,0,0,11.473,0
3250165,10:22:52,10:22:52,4924,39,,0,0,11.6688,0
3250165,10:23:34,10:23:34,5208,40,,0,0,11.8336,0
3250165,10:23:53,10:23:53,4926,41,,0,0,12.0904,0
3250165,10:24:24,10:24:24,4927,42,,0,0,12.3597,0
3250165,10:24:57,10:24:57,4929,43,,0,0,12.5954,0
3250165,10:25:32,10:25:32,4930,44,,0,0,12.8555,0
3250165,10:26:04,10:26:04,4932,45,,0,0,13.1013,0
3250165,10:27:04,10:27:04,5209,46,,0,0,13.3829,0
3250165,10:27:19,10:27:19,5351,47,,0,0,13.5458,0
3250165,10:27:43,10:27:43,4936,48,,0,0,13.6565,0
3250165,10:28:00,10:28:00,10520,49,,0,0,13.8996,0
3250165,10:28:44,10:28:44,2734,50,,0,0,14.0084,0
3250165,10:29:30,10:29:30,2735,51,,0,0,14.3967,0
3250165,10:31:17,10:31:17,6929,52,,0,0,15.3539,1
3250165,10:36:17,10:36:17,2737,53,,1,0,18.0634,1
3250254,09:20:30,09:20:30,2737,1,,0,1,,1
3250254,09:23:43,09:23:43,6929,2,,0,0,2.4205,1
3250254,09:25:22,09:25:22,2922,3,,0,0,3.4501,0
3250254,09:26:19,09:26:19,4937,4,,0,0,4.0135,0
3250254,09:26:31,09:26:31,5364,5,,0,0,4.2566,0
3250254,09:26:40,09:26:40,4935,6,,0,0,4.3673,0
3250254,09:26:47,09:26:47,4934,7,,0,0,4.5302,0
3250254,09:27:14,09:27:14,4979,8,,0,0,4.8118,0
3250254,09:27:39,09:27:39,4980,9,,0,0,5.0576,0
3250254,09:28:09,09:28:09,4981,10,,0,0,5.3177,0
3250254,09:28:51,09:28:51,5223,11,,0,0,5.5958,0
3250254,09:29:17,09:29:17,5224,12,,0,0,5.8227,0
3250254,09:29:51,09:29:51,5225,13,,0,0,6.0795,0
3250254,09:30:14,09:30:14,5226,14,,0,0,6.2775,0
3250254,09:30:36,09:30:36,4986,15,,0,0,6.4401,0
3250254,09:30:47,09:30:47,4987,16,,0,0,6.5372,0
3250254,09:31:55,09:31:55,5227,17,,0,0,6.7275,0
3250254,09:32:05,09:32:05,12676,18,,0,0,6.8935,0
3250254,09:32:25,09:32:25,9001,19,,0,0,7.2686,1
3250254,09:33:33,09:33:33,4991,20,,0,0,7.7798,0
3250254,09:34:20,09:34:20,4992,21,,0,0,8.1013,0
3250254,09:34:37,09:34:37,4993,22,,0,0,8.2749,0
3250254,09:36:22,09:36:22,4996,23,,0,0,9.3656,0
3250254,09:37:02,09:37:02,10897,24,,0,0,9.5872,1
3250254,09:39:08,09:39:08,13768,25,,0,0,10.4635,0
3250254,09:40:16,09:40:16,6452,26,,0,0,10.9655,0
3250254,09:40:35,09:40:35,6455,27,,0,0,,1
3250254,09:40:57,09:40:57,6456,28,,0,0,,0
3250254,09:42:06,09:42:06,6459,29,,0,0,12.2752,0
3250254,09:42:57,09:42:57,6461,30,,0,0,12.5041,1
3250254,09:43:26,09:43:26,6463,31,,0,0,12.8378,0
3250254,09:43:43,09:43:43,6464,32,,0,0,12.9379,0
3250254,09:44:01,09:44:01,6465,33,,0,0,13.021,0
3250254,09:44:19,09:44:19,6466,34,,0,0,13.1061,0
3250254,09:44:30,09:44:30,6422,35,,0,0,13.2173,0
3250254,09:44:46,09:44:46,6469,36,,0,0,13.4216,0
3250254,09:45:17,09:45:17,6472,37,,0,0,13.7009,0
3250254,09:45:33,09:45:33,4676,38,,0,0,13.804,0
3250254,09:47:00,09:47:00,14152,39,,0,0,14.1264,1
3250254,09:49:33,09:49:33,3235,40,,0,0,14.4975,0
3250254,09:49:53,09:49:53,6476,41,,0,0,14.7403,0
3250254,09:50:29,09:50:29,8959,42,,0,0,15.1527,0
3250254,09:50:53,09:50:53,4277,43,,0,0,15.2719,0
3250254,09:51:19,09:51:19,4279,44,,0,0,15.5093,0
3250254,09:51:48,09:51:48,10808,45,,0,0,15.8728,1
3250254,09:52:48,09:52:48,6481,46,,0,0,16.1652,0
